,Unnamed: 0,Time,Open,High,Low,Last,Change,%Chg,Volume,Classification
1560,1560,10/16/2012,144.76,145.64,144.66,145.54,1.46,+1.01%,108815400.0,True
1561,1561,10/15/2012,143.23,144.23,142.77,144.08,1.19,+0.83%,107689000.0,True
1562,1562,10/12/2012,143.46,143.95,142.58,142.89,-0.47,-0.33%,124181800.0,False
1563,1563,10/11/2012,144.28,144.49,143.33,143.36,0.08,+0.06%,123601400.0,True
1564,1564,10/10/2012,144.18,144.32,143.09,143.28,-0.92,-0.64%,124247400.0,False
1565,1565,10/09/2012,145.53,145.65,144.15,144.2,-1.44,-0.99%,148872800.0,False
1566,1566,10/08/2012,145.6,146.12,145.31,145.64,-0.5,-0.34%,78415504.0,False
1567,1567,10/05/2012,146.91,147.16,145.7,146.14,0.01,+0.01%,124842096.0,True
1568,1568,10/04/2012,145.64,146.34,145.44,146.13,1.04,+0.72%,124311600.0,True
1569,1569,10/03/2012,144.89,145.43,144.13,145.09,0.59,+0.41%,121283000.0,True
1570,1570,10/02/2012,144.92,145.15,143.83,144.5,0.15,+0.10%,113422096.0,True
1571,1571,10/01/2012,144.52,145.69,144.01,144.35,0.38,+0.26%,135911104.0,True
1572,1572,09/28/2012,144.09,144.56,143.46,143.97,-0.67,-0.46%,150696000.0,False
1573,1573,09/27/2012,143.89,144.97,143.51,144.64,1.34,+0.94%,111830304.0,True
1574,1574,09/26/2012,144.06,144.11,142.95,143.3,-0.8,-0.56%,146502000.0,False
1575,1575,09/25/2012,145.96,146.24,144.06,144.1,-1.55,-1.06%,133165104.0,False
1576,1576,09/24/2012,145.15,145.98,145.04,145.65,-0.22,-0.15%,95681904.0,False
1577,1577,09/21/2012,146.64,146.67,145.81,145.87,-0.84,-0.57%,108737400.0,False
1578,1578,09/20/2012,146.03,146.79,145.63,146.71,0.01,+0.01%,154009696.0,True
1579,1579,09/19/2012,146.79,147.17,146.41,146.7,0.08,+0.05%,128318200.0,True
1580,1580,09/18/2012,146.49,146.81,146.25,146.62,-0.12,-0.08%,98326496.0,False
1581,1581,09/17/2012,146.94,147.19,146.37,146.74,-0.5,-0.34%,119427696.0,False
1582,1582,09/14/2012,146.88,148.11,146.76,147.24,0.65,+0.44%,169776992.0,True
1583,1583,09/13/2012,144.37,147.04,143.99,146.59,2.2,+1.52%,225470096.0,True
1584,1584,09/12/2012,144.39,144.55,143.9,144.39,0.48,+0.33%,87640896.0,True
1585,1585,09/11/2012,143.6,144.37,143.56,143.91,0.4,+0.28%,88759904.0,True
1586,1586,09/10/2012,144.19,144.44,143.46,143.51,-0.82,-0.57%,86458400.0,False
1587,1587,09/07/2012,144.01,144.39,143.88,144.33,0.56,+0.39%,107272000.0,True
1588,1588,09/06/2012,141.76,143.78,141.75,143.77,2.86,+2.03%,158272400.0,True
1589,1589,09/05/2012,141.09,141.47,140.63,140.91,-0.12,-0.09%,100660200.0,False
1590,1590,09/04/2012,141.04,141.46,140.13,141.03,-0.13,-0.09%,120226096.0,False
1591,1591,08/31/2012,141.29,141.82,140.36,141.16,0.67,+0.48%,151970304.0,True
1592,1592,08/30/2012,140.9,140.94,140.19,140.49,-1.02,-0.72%,96589800.0,False
1593,1593,08/29/2012,141.52,141.89,141.12,141.51,0.11,+0.08%,65421300.0,True
1594,1594,08/28/2012,141.18,141.84,140.97,141.4,-0.14,-0.10%,75689504.0,False
1595,1595,08/27/2012,141.89,142.08,141.34,141.54,0.03,+0.02%,68785800.0,True
1596,1596,08/24/2012,140.31,141.83,140.22,141.51,0.84,+0.60%,99481104.0,True
1597,1597,08/23/2012,141.47,141.48,140.44,140.67,-1.15,-0.81%,111466304.0,False
1598,1598,08/22/2012,141.4,142.05,141.07,141.82,0.06,+0.04%,133243400.0,True
1599,1599,08/21/2012,142.54,143.09,141.45,141.76,-0.43,-0.30%,105581000.0,False
1600,1600,08/20/2012,141.98,142.22,141.59,142.19,0.01,+0.01%,78255600.0,True
1601,1601,08/17/2012,142.23,142.3,141.86,142.18,0.19,+0.13%,90813600.0,True
1602,1602,08/16/2012,141.15,142.16,140.8,141.99,1.04,+0.74%,112014096.0,True
1603,1603,08/15/2012,140.64,141.19,140.55,140.95,0.16,+0.11%,71085800.0,True
1604,1604,08/14/2012,141.29,141.38,140.37,140.79,0.02,+0.01%,102379296.0,True
1605,1605,08/13/2012,140.6,140.84,140.04,140.77,-0.07,-0.05%,79426800.0,False
1606,1606,08/10/2012,140.04,140.89,139.81,140.84,0.23,+0.16%,99792600.0,True
1607,1607,08/09/2012,140.29,140.89,140.15,140.61,0.12,+0.09%,90291600.0,True
1608,1608,08/08/2012,139.85,140.65,139.81,140.49,0.17,+0.12%,89754600.0,True
1609,1609,08/07/2012,140.18,140.92,140.03,140.32,0.7,+0.50%,109545000.0,True
1610,1610,08/06/2012,139.72,140.17,139.56,139.62,0.27,+0.19%,86327696.0,True
1611,1611,08/03/2012,138.56,139.64,136.68,139.35,2.71,+1.98%,157824896.0,True
1612,1612,08/02/2012,136.55,137.57,135.58,136.64,-0.95,-0.69%,199556496.0,False
1613,1613,08/01/2012,138.7,138.73,137.4,137.59,-0.12,-0.09%,138293696.0,False
1614,1614,07/31/2012,138.49,138.87,137.71,137.71,-0.97,-0.70%,120575800.0,False
1615,1615,07/30/2012,138.52,139.34,138.27,138.68,0.0,0.00%,106781904.0,False
1616,1616,07/27/2012,136.89,139.07,136.14,138.68,2.51,+1.84%,236768896.0,True
1617,1617,07/26/2012,135.89,136.46,135.26,136.17,2.21,+1.65%,156526400.0,True
1618,1618,07/25/2012,134.21,134.56,133.25,133.96,0.03,+0.02%,129122200.0,True
1619,1619,07/24/2012,135.19,135.25,133.03,133.93,-1.16,-0.86%,173301104.0,False
1620,1620,07/23/2012,134.47,136.39,133.84,135.09,-1.38,-1.01%,145210592.0,False
1621,1621,07/20/2012,136.95,137.16,136.32,136.47,-1.26,-0.91%,142904400.0,False
1622,1622,07/19/2012,137.65,138.18,137.21,137.73,0.36,+0.26%,129847200.0,True
1623,1623,07/18/2012,136.04,137.64,135.96,137.37,1.01,+0.74%,113349600.0,True
1624,1624,07/17/2012,135.97,136.64,134.55,136.36,0.93,+0.69%,138860192.0,True
1625,1625,07/16/2012,135.44,135.83,134.9,135.43,-0.32,-0.24%,97525200.0,False
1626,1626,07/13/2012,133.86,135.89,133.84,135.75,2.24,+1.68%,129644096.0,True
1627,1627,07/12/2012,133.38,134.23,132.6,133.51,-0.65,-0.48%,143583104.0,False
1628,1628,07/11/2012,134.21,134.6,133.38,134.16,0.02,+0.01%,143235696.0,True
1629,1629,07/10/2012,136.01,136.23,133.68,134.14,-1.18,-0.87%,167884704.0,False
1630,1630,07/09/2012,135.38,135.57,134.7,135.32,-0.17,-0.13%,103780400.0,False
1631,1631,07/06/2012,135.47,135.77,134.85,135.49,-1.3,-0.95%,151192000.0,False
1632,1632,07/05/2012,136.9,137.8,136.29,136.79,-0.62,-0.45%,126177400.0,False
1633,1633,07/03/2012,136.48,137.51,136.34,137.41,0.9,+0.66%,80450096.0,True
1634,1634,07/02/2012,136.48,136.65,135.52,136.51,0.4,+0.29%,129524400.0,True
1635,1635,06/29/2012,135.2,136.27,134.85,136.11,3.32,+2.50%,212251008.0,True
1636,1636,06/28/2012,132.29,132.99,131.28,132.79,-0.38,-0.29%,169242704.0,False
1637,1637,06/27/2012,132.42,133.43,131.97,133.17,1.19,+0.90%,108087904.0,True
1638,1638,06/26/2012,131.7,132.38,130.93,131.98,0.66,+0.50%,141633904.0,True
1639,1639,06/25/2012,132.05,132.1,130.85,131.32,-2.14,-1.60%,146375696.0,False
1640,1640,06/22/2012,133.13,133.71,132.62,133.46,1.02,+0.77%,130029104.0,True
1641,1641,06/21/2012,135.64,135.78,132.33,132.44,-3.04,-2.24%,205272304.0,False
1642,1642,06/20/2012,135.71,136.1,134.27,135.48,-0.22,-0.16%,206466592.0,False
1643,1643,06/19/2012,135.08,136.25,134.37,135.7,1.3,+0.97%,137382496.0,True
1644,1644,06/18/2012,133.58,134.73,133.28,134.4,0.26,+0.19%,131365400.0,True
1645,1645,06/15/2012,133.38,134.26,133.1,134.14,0.67,+0.50%,169444400.0,True
1646,1646,06/14/2012,132.34,134.0,131.98,133.47,1.4,+1.06%,230616192.0,True
1647,1647,06/13/2012,132.53,133.36,131.62,132.07,-0.85,-0.64%,172223904.0,False
1648,1648,06/12/2012,131.79,133.01,131.16,132.92,1.5,+1.14%,181931696.0,True
1649,1649,06/11/2012,134.17,134.25,131.28,131.42,-1.68,-1.26%,169756000.0,False
1650,1650,06/08/2012,131.71,133.13,131.29,133.1,1.05,+0.80%,143811696.0,True
1651,1651,06/07/2012,133.47,133.53,131.78,132.05,0.08,+0.06%,184651600.0,True
1652,1652,06/06/2012,129.97,132.03,129.93,131.97,2.9,+2.25%,184029792.0,True
1653,1653,06/05/2012,127.85,129.26,127.78,129.07,0.97,+0.76%,164149408.0,True
1654,1654,06/04/2012,128.39,128.74,127.14,128.1,-0.06,-0.05%,202548192.0,False
1655,1655,06/01/2012,129.41,131.5,128.16,128.16,-3.31,-2.52%,253244896.0,False
1656,1656,05/31/2012,131.71,132.45,130.34,131.47,-0.29,-0.22%,196186096.0,False
1657,1657,05/30/2012,132.56,133.69,131.49,131.76,-1.94,-1.45%,162370304.0,False
1658,1658,05/29/2012,133.16,133.93,131.17,133.7,1.6,+1.21%,152883392.0,True
1659,1659,05/25/2012,132.48,132.85,131.78,132.1,-0.43,-0.32%,135465504.0,False
1660,1660,05/24/2012,132.63,132.84,131.42,132.53,0.26,+0.20%,167357600.0,True
1661,1661,05/23/2012,131.25,132.46,129.99,132.27,0.07,+0.05%,204958304.0,True
1662,1662,05/22/2012,132.31,133.23,131.34,132.2,0.23,+0.17%,197531104.0,True
1663,1663,05/21/2012,130.16,132.02,129.95,131.97,2.23,+1.72%,177860992.0,True
1664,1664,05/18/2012,131.37,131.6,129.55,129.74,-1.12,-0.86%,319631008.0,False
1665,1665,05/17/2012,132.86,133.02,130.79,130.86,-1.97,-1.48%,247992896.0,False
1666,1666,05/16/2012,133.94,134.55,132.8,132.83,-0.51,-0.38%,207265504.0,False
1667,1667,05/15/2012,134.02,134.81,133.13,133.34,-0.77,-0.57%,207629200.0,False
1668,1668,05/14/2012,134.31,135.61,133.91,134.11,-1.5,-1.11%,163909792.0,False
1669,1669,05/11/2012,135.17,136.87,135.11,135.61,-0.41,-0.30%,153032304.0,False
1670,1670,05/10/2012,136.68,136.85,135.71,136.02,0.28,+0.21%,150600896.0,True
1671,1671,05/09/2012,135.1,136.61,134.49,135.74,-0.81,-0.59%,220778096.0,False
1672,1672,05/08/2012,136.28,136.77,134.92,136.55,-0.55,-0.40%,213383808.0,False
1673,1673,05/07/2012,136.51,137.56,136.46,137.1,0.1,+0.07%,127765904.0,True
1674,1674,05/04/2012,138.52,139.3,136.92,137.0,-2.25,-1.62%,193931296.0,False
1675,1675,05/03/2012,140.34,140.45,138.99,139.25,-1.08,-0.77%,143762704.0,False
1676,1676,05/02/2012,139.92,140.46,139.46,140.33,-0.41,-0.29%,121080896.0,False
1677,1677,05/01/2012,139.79,141.66,139.63,140.74,0.87,+0.62%,138837296.0,True
1678,1678,04/30/2012,140.11,140.21,139.49,139.87,-0.52,-0.37%,115092200.0,False
1679,1679,04/27/2012,140.58,140.79,139.8,140.39,0.23,+0.16%,123982096.0,True
1680,1680,04/26/2012,138.89,140.32,138.81,140.16,0.97,+0.70%,136292608.0,True
1681,1681,04/25/2012,138.65,139.25,138.53,139.19,1.88,+1.37%,150254896.0,True
1682,1682,04/24/2012,136.91,137.66,136.8,137.31,0.52,+0.38%,137484192.0,True
1683,1683,04/23/2012,136.54,136.91,135.94,136.79,-1.16,-0.84%,171844800.0,False
1684,1684,04/20/2012,138.33,138.83,137.87,137.95,0.23,+0.17%,143199504.0,True
1685,1685,04/19/2012,138.63,139.15,137.07,137.72,-0.89,-0.64%,198666704.0,False
1686,1686,04/18/2012,138.46,139.08,138.38,138.61,-0.47,-0.34%,123884200.0,False
1687,1687,04/17/2012,137.84,139.36,137.7,139.08,2.03,+1.48%,147877504.0,True
1688,1688,04/16/2012,137.84,138.04,136.58,137.05,-0.09,-0.07%,147825200.0,False
1689,1689,04/13/2012,138.47,138.82,137.01,137.14,-1.65,-1.19%,169246592.0,False
1690,1690,04/12/2012,137.13,138.9,137.03,138.79,1.79,+1.31%,154321408.0,True
1691,1691,04/11/2012,137.29,137.54,136.75,137.0,1.1,+0.81%,154132800.0,True
1692,1692,04/10/2012,137.95,138.34,135.76,135.9,-2.32,-1.68%,235360192.0,False
1693,1693,04/09/2012,138.03,139.84,137.84,138.22,-1.57,-1.12%,127555800.0,False
1694,1694,04/05/2012,139.38,140.2,139.26,139.79,-0.07,-0.05%,137439296.0,False
1695,1695,04/04/2012,140.22,140.34,139.34,139.86,-1.4,-0.99%,146895904.0,False
1696,1696,04/03/2012,141.64,141.88,140.43,141.26,-0.58,-0.41%,155806592.0,False
1697,1697,04/02/2012,140.64,142.21,140.36,141.84,1.03,+0.73%,151740992.0,True
1698,1698,03/30/2012,140.92,141.05,140.05,140.81,0.58,+0.41%,135486592.0,True
1699,1699,03/29/2012,139.63,140.49,139.09,140.23,-0.24,-0.17%,164963600.0,False
1700,1700,03/28/2012,141.1,141.32,139.64,140.47,-0.7,-0.50%,148562000.0,False
1701,1701,03/27/2012,141.74,141.83,141.08,141.17,-0.44,-0.31%,119868400.0,False
1702,1702,03/26/2012,140.65,141.61,140.6,141.61,1.96,+1.40%,120163904.0,True
1703,1703,03/23/2012,139.32,139.81,138.55,139.65,0.45,+0.32%,120520896.0,True
1704,1704,03/22/2012,139.18,139.55,138.74,139.2,-1.01,-0.72%,135216704.0,False
1705,1705,03/21/2012,140.51,140.65,139.92,140.21,-0.23,-0.16%,122388400.0,False
1706,1706,03/20/2012,140.05,140.61,139.64,140.44,-0.41,-0.29%,121729600.0,False
1707,1707,03/19/2012,140.22,141.28,140.11,140.85,0.55,+0.39%,125291000.0,True
1708,1708,03/16/2012,140.36,140.48,140.0,140.3,-0.42,-0.30%,152893408.0,False
1709,1709,03/15/2012,140.13,140.78,139.76,140.72,0.81,+0.58%,165118496.0,True
1710,1710,03/14/2012,140.1,140.45,139.48,139.91,-0.15,-0.11%,145163392.0,False
1711,1711,03/13/2012,138.32,140.13,138.09,140.06,2.48,+1.80%,184090400.0,True
1712,1712,03/12/2012,137.56,137.76,137.09,137.58,0.01,+0.01%,104003400.0,True
1713,1713,03/09/2012,137.31,137.93,137.13,137.57,0.53,+0.39%,122836704.0,True
1714,1714,03/08/2012,136.52,137.32,136.24,137.04,1.35,+0.99%,116968800.0,True
1715,1715,03/07/2012,135.06,135.91,134.93,135.69,0.94,+0.70%,143626208.0,True
1716,1716,03/06/2012,135.36,135.43,134.36,134.75,-2.0,-1.46%,202129792.0,False
1717,1717,03/05/2012,137.1,137.2,136.28,136.75,-0.56,-0.41%,140764896.0,False
1718,1718,03/02/2012,137.64,137.82,137.0,137.31,-0.42,-0.30%,120638200.0,False
1719,1719,03/01/2012,137.31,137.99,136.93,137.73,0.71,+0.52%,145026096.0,True
1720,1720,02/29/2012,137.76,138.19,136.54,137.02,-0.54,-0.39%,185934704.0,False
1721,1721,02/28/2012,137.21,137.72,136.93,137.56,0.4,+0.29%,129355800.0,True
1722,1722,02/27/2012,136.03,137.53,135.8,137.16,0.23,+0.17%,145728800.0,True
1723,1723,02/24/2012,136.93,137.2,136.63,136.93,0.3,+0.22%,105539000.0,True
1724,1724,02/23/2012,135.97,136.73,135.5,136.63,0.6,+0.44%,137704192.0,True
1725,1725,02/22/2012,136.25,136.55,135.79,136.03,-0.44,-0.32%,124455200.0,False
1726,1726,02/21/2012,136.73,137.05,136.05,136.47,0.06,+0.04%,134042200.0,True
1727,1727,02/17/2012,136.52,136.63,135.96,136.41,0.36,+0.26%,129869400.0,True
1728,1728,02/16/2012,134.58,136.17,134.33,136.05,1.49,+1.11%,186567696.0,True
1729,1729,02/15/2012,135.63,135.83,134.29,134.56,-0.63,-0.47%,195195104.0,False
1730,1730,02/14/2012,135.01,135.27,134.25,135.19,-0.17,-0.13%,165996096.0,False
1731,1731,02/13/2012,135.32,135.52,134.74,135.36,1.0,+0.74%,115841800.0,True
1732,1732,02/10/2012,134.16,134.47,133.84,134.36,-1.0,-0.74%,167907392.0,False
1733,1733,02/09/2012,135.41,135.59,134.56,135.36,0.17,+0.13%,148601792.0,True
1734,1734,02/08/2012,134.87,135.22,134.31,135.19,0.4,+0.30%,139361408.0,True
1735,1735,02/07/2012,134.18,135.02,133.64,134.79,0.34,+0.25%,135528000.0,True
1736,1736,02/06/2012,133.99,134.51,133.83,134.45,-0.09,-0.07%,107694400.0,False
1737,1737,02/03/2012,134.0,134.62,133.77,134.54,1.86,+1.40%,160598496.0,True
1738,1738,02/02/2012,132.74,133.02,132.21,132.68,0.21,+0.16%,113090304.0,True
1739,1739,02/01/2012,132.29,133.14,132.13,132.47,1.15,+0.88%,166234400.0,True
1740,1740,01/31/2012,132.02,132.18,130.68,131.32,-0.05,-0.04%,157213104.0,False
1741,1741,01/30/2012,130.51,131.44,130.06,131.37,-0.45,-0.34%,147311696.0,False
1742,1742,01/27/2012,131.27,132.05,131.15,131.82,-0.06,-0.05%,135259008.0,False
1743,1743,01/26/2012,133.16,133.4,131.36,131.88,-0.68,-0.51%,184880400.0,False
1744,1744,01/25/2012,131.26,132.87,130.75,132.56,1.1,+0.84%,198613104.0,True
1745,1745,01/24/2012,130.8,131.5,130.6,131.46,-0.15,-0.11%,103083200.0,False
1746,1746,01/23/2012,131.51,132.25,130.98,131.61,0.07,+0.05%,129295696.0,True
1747,1747,01/20/2012,131.24,131.95,130.92,131.54,0.08,+0.06%,138230096.0,True
1748,1748,01/19/2012,131.21,131.57,130.8,131.46,0.69,+0.53%,126328800.0,True
1749,1749,01/18/2012,129.32,130.84,129.08,130.77,1.43,+1.11%,163395104.0,True
1750,1750,01/17/2012,130.09,130.32,128.9,129.34,0.5,+0.39%,132209200.0,True
1751,1751,01/13/2012,128.65,129.05,127.72,128.84,-0.67,-0.52%,179836096.0,False
1752,1752,01/12/2012,129.59,129.7,128.54,129.51,0.31,+0.24%,118983600.0,True
1753,1753,01/11/2012,128.74,129.37,128.52,129.2,0.07,+0.05%,111540600.0,True
1754,1754,01/10/2012,129.4,129.65,128.95,129.13,1.11,+0.87%,115281904.0,True
1755,1755,01/09/2012,127.99,128.18,127.41,128.02,0.31,+0.24%,99530096.0,True
1756,1756,01/06/2012,128.2,128.22,127.29,127.71,-0.33,-0.26%,148049904.0,False
1757,1757,01/05/2012,127.01,128.23,126.43,128.04,0.34,+0.27%,173894896.0,True
1758,1758,01/04/2012,127.2,127.81,126.71,127.7,0.2,+0.16%,127186400.0,True
1759,1759,01/03/2012,127.76,128.38,127.43,127.5,2.0,+1.59%,193697792.0,True
1760,1760,12/30/2011,126.02,126.33,125.5,125.5,-0.62,-0.49%,95598896.0,False
1761,1761,12/29/2011,125.24,126.25,124.86,126.12,1.29,+1.03%,123507104.0,True
1762,1762,12/28/2011,126.51,126.53,124.73,124.83,-1.66,-1.31%,119107000.0,False
1763,1763,12/27/2011,126.17,126.82,126.06,126.49,0.1,+0.08%,86075696.0,True
1764,1764,12/23/2011,125.67,126.43,125.41,126.39,1.12,+0.89%,92187104.0,True
1765,1765,12/22/2011,124.62,125.4,124.23,125.27,1.1,+0.89%,119465296.0,True
1766,1766,12/21/2011,123.93,124.36,122.75,124.17,0.24,+0.19%,194230800.0,True
1767,1767,12/20/2011,122.18,124.14,122.17,123.93,3.64,+3.03%,225418096.0,True
1768,1768,12/19/2011,122.06,122.32,120.03,120.29,-1.3,-1.07%,183902896.0,False
1769,1769,12/16/2011,122.23,122.95,121.3,121.59,-0.6,-0.49%,220481200.0,False
1770,1770,12/15/2011,123.03,123.2,121.99,122.19,0.45,+0.37%,199109104.0,True
1771,1771,12/14/2011,122.56,123.03,121.47,121.74,-1.31,-1.06%,238618704.0,False
1772,1772,12/13/2011,124.85,125.57,122.45,123.05,-1.16,-0.93%,245159696.0,False
1773,1773,12/12/2011,124.95,124.97,123.16,124.21,-1.84,-1.46%,215826000.0,False
1774,1774,12/09/2011,124.51,126.37,124.4,126.05,2.1,+1.69%,209111296.0,True
1775,1775,12/08/2011,125.9,126.18,123.65,123.95,-2.78,-2.19%,240862704.0,False
1776,1776,12/07/2011,125.84,127.26,124.97,126.73,0.47,+0.37%,237802304.0,True
1777,1777,12/06/2011,126.21,127.11,125.76,126.26,0.04,+0.03%,178842000.0,True
1778,1778,12/05/2011,126.83,127.18,125.44,126.22,1.36,+1.09%,225263808.0,True
1779,1779,12/02/2011,126.14,126.5,124.78,124.86,-0.11,-0.09%,221109600.0,False
1780,1780,12/01/2011,124.85,125.64,124.43,124.97,-0.02,-0.02%,176954704.0,False
1781,1781,11/30/2011,123.45,125.22,120.0,124.99,4.94,+4.11%,324439296.0,True
1782,1782,11/29/2011,120.05,121.0,119.61,120.05,0.34,+0.28%,199241504.0,True
1783,1783,11/28/2011,119.5,120.18,118.82,119.71,3.37,+2.90%,210686000.0,True
1784,1784,11/25/2011,116.38,117.7,116.2,116.34,-0.22,-0.19%,99556896.0,False
1785,1785,11/23/2011,118.07,119.19,116.56,116.56,-2.63,-2.21%,224531600.0,False
1786,1786,11/22/2011,119.41,120.1,118.52,119.19,-0.47,-0.39%,216494800.0,False
1787,1787,11/21/2011,120.19,120.35,118.65,119.66,-2.32,-1.90%,229611600.0,False
1788,1788,11/18/2011,122.5,122.75,121.47,121.98,-0.13,-0.11%,215580304.0,False
1789,1789,11/17/2011,123.85,124.16,121.23,122.11,-1.97,-1.59%,331219808.0,False
1790,1790,11/16/2011,124.82,126.34,123.9,124.08,-2.0,-1.59%,235782400.0,False
1791,1791,11/15/2011,125.17,126.75,124.72,126.08,0.62,+0.49%,184709408.0,True
1792,1792,11/14/2011,126.19,127.45,124.92,125.46,-1.2,-0.95%,159258208.0,False
1793,1793,11/11/2011,125.83,126.99,125.79,126.66,2.34,+1.88%,189924304.0,True
1794,1794,11/10/2011,124.79,124.94,123.02,124.32,1.16,+0.94%,231866592.0,True
1795,1795,11/09/2011,124.89,125.8,122.86,123.16,-4.72,-3.69%,337981888.0,False
1796,1796,11/08/2011,126.92,128.02,125.71,127.88,1.62,+1.28%,224426096.0,True
1797,1797,11/07/2011,125.39,126.39,124.2,126.26,0.78,+0.62%,196617104.0,True
1798,1798,11/04/2011,125.23,125.7,124.01,125.48,-0.77,-0.61%,249401408.0,False
1799,1799,11/03/2011,125.31,126.5,123.6,126.25,2.26,+1.82%,291174784.0,True
1800,1800,11/02/2011,123.82,124.4,122.79,123.99,1.99,+1.63%,245529296.0,True
1801,1801,11/01/2011,122.0,123.51,121.52,122.0,-3.5,-2.79%,416565696.0,False
1802,1802,10/31/2011,127.16,128.62,125.32,125.5,-3.1,-2.41%,228146592.0,False
1803,1803,10/28/2011,128.0,128.85,127.8,128.6,-0.03,-0.02%,225906496.0,False
1804,1804,10/27/2011,127.63,129.42,124.32,128.63,4.33,+3.48%,393288384.0,True
1805,1805,10/26/2011,124.35,124.77,122.21,124.3,1.25,+1.02%,289053696.0,True
1806,1806,10/25/2011,124.89,124.95,122.78,123.05,-2.44,-1.94%,268596704.0,False
1807,1807,10/24/2011,124.16,125.8,124.06,125.49,1.52,+1.23%,203215504.0,True
1808,1808,10/21/2011,123.08,124.12,122.72,123.97,2.31,+1.90%,278999392.0,True
1809,1809,10/20/2011,121.43,122.1,119.82,121.66,0.53,+0.44%,262075600.0,True
1810,1810,10/19/2011,122.38,123.08,120.71,121.13,-1.45,-1.18%,226601200.0,False
1811,1811,10/18/2011,120.14,123.5,119.2,122.58,2.35,+1.95%,318857792.0,True
1812,1812,10/17/2011,121.99,122.55,119.93,120.23,-2.34,-1.91%,202311504.0,False
1813,1813,10/14/2011,121.91,122.6,121.23,122.57,2.06,+1.71%,211397504.0,True
1814,1814,10/13/2011,120.04,120.87,119.12,120.51,-0.24,-0.20%,212538800.0,False
1815,1815,10/12/2011,120.6,122.14,120.33,120.75,1.05,+0.88%,281544800.0,True
1816,1816,10/11/2011,118.87,120.04,118.75,119.7,0.12,+0.10%,209087904.0,True
1817,1817,10/10/2011,117.68,119.63,117.67,119.58,3.87,+3.34%,230666208.0,True
1818,1818,10/07/2011,117.17,117.24,115.06,115.71,-0.78,-0.67%,312657408.0,False
1819,1819,10/06/2011,114.36,116.66,113.51,116.49,2.07,+1.81%,257800704.0,True
1820,1820,10/05/2011,112.62,114.72,111.58,114.42,2.08,+1.85%,284108000.0,True
1821,1821,10/04/2011,108.35,112.58,107.43,112.34,2.41,+2.19%,459177408.0,True
1822,1822,10/03/2011,112.49,113.95,109.81,109.93,-3.22,-2.85%,365136800.0,False
1823,1823,09/30/2011,114.45,115.45,113.07,113.15,-2.9,-2.50%,288685504.0,False
1824,1824,09/29/2011,117.05,117.63,113.93,116.05,0.9,+0.78%,298108800.0,True
1825,1825,09/28/2011,117.78,118.49,114.97,115.15,-2.39,-2.03%,286696704.0,False
1826,1826,09/27/2011,118.53,119.56,116.84,117.54,1.3,+1.12%,311753792.0,True
1827,1827,09/26/2011,114.61,116.4,112.98,116.24,2.7,+2.38%,260673600.0,True
1828,1828,09/23/2011,112.11,114.16,112.02,113.54,0.68,+0.60%,307242496.0,True
1829,1829,09/22/2011,113.25,114.21,111.3,112.86,-3.77,-3.23%,513920000.0,False
1830,1830,09/21/2011,120.23,120.6,116.44,116.63,-3.54,-2.95%,316251200.0,False
1831,1831,09/20/2011,120.82,121.99,120.01,120.17,-0.14,-0.12%,218932096.0,False
1832,1832,09/19/2011,119.53,120.93,118.72,120.31,-1.21,-1.00%,241516896.0,False
1833,1833,09/16/2011,121.29,121.97,120.32,121.52,0.09,+0.07%,284528192.0,True
1834,1834,09/15/2011,120.65,121.47,119.4,121.43,2.06,+1.73%,326777216.0,True
